id,corpus,query,type
371,0,模样w,2
371,0,样子w,2
371,0,状态w,2
371,0,情况w,2
371,0,格局w,2
371,0,局面w,2
371,0,感受w,2
371,1,*做c,6
371,1,*搞c,6
371,0,气氛w,2
371,0,氛围w,2
371,0,景象w,2
371,0,现象w,2
371,0,习惯w,2
371,0,性格w,2
371,0,脾气w,2
371,0,类型w,2
371,4,偏误分析,1
371,0,人格w,2
371,0,立场w,2
371,0,形象w,2
371,0,口气w,2
371,0,口吻w,2
371,0,眼神w,2
371,0,架势w,2
371,0,姿态w,2
371,0,表现w,2
371,0,结构w,2
371,0,内容w,2
371,0,造型w,2
371,0,款式w,2
371,0,剧情w,2
371,0,主题w,2
371,1,并,1
371,0,时候w,2
371,0,年龄w,2
371,0,节气w,2
371,0,时代w,2
371,0,原因w,2
371,0,程度w,2
371,0,水平w,2
371,0,水准w,2
371,0,年纪w,2
372,0,调换,1
372,1,调换,1
372,2,调换,1
372,3,调换,1
372,4,调换,1
372,5,调换,1
372,3,w+我觉得,2
372,0,是*的心态w,6
372,0,是*的心思w,6
372,0,是*的态度w,6
372,0,是*的念头w,6
372,0,是*的打算w,6
372,0,是*的预算w,6
372,0,是*的过程w,6
372,0,是*的趋势w,6
372,0,是*的涨幅w,6
372,0,是*的倾向w,6
372,0,是*的心情w,6
372,0,是*的感觉w,6
372,0,是*的感受w,6
372,0,是*的模样w,6
372,0,是*的样子w,6
372,0,是*的状态w,6
372,0,是*的情况w,6
372,0,是*的格局w,6
372,0,是*的局面w,6
372,0,是*的气氛w,6
372,0,是*的氛围w,6
372,0,是*的景象w,6
372,0,是*的现象w,6
372,0,是*的习惯w,6
372,0,是*的性格w,6
372,0,是*的脾气w,6
372,0,是*的类型w,6
372,0,是*的人格w,6
372,0,是*的立场w,6
372,1,病,1
372,0,是*的形象w,6
372,0,是*的口气w,6
372,0,是*的口吻w,6
372,0,是*的眼神w,6
372,0,是*的架势w,6
372,0,是*的姿态w,6
372,0,是*的表现w,6
372,0,是*的结构w,6
372,0,是*的内容w,6
372,0,是*的造型w,6
372,0,是*的款式w,6
372,0,是*的剧情w,6
372,0,是*的主题w,6
372,0,是*的时候w,6
372,0,是*的年龄w,6
372,0,是*的节气w,6
372,0,是*的时代w,6
372,0,是*的年纪w,6
372,0,是*的原因w,6
372,0,是*的程度w,6
372,0,是*的水平w,6
372,0,是*的水准w,6
372,1,拿,1
372,1,偏,1
372,2,拿+N+V,2
372,1,拿+N+V,2
372,3,拿+N+V,2
372,0,拿+N+V,2
372,0,v*理由w,6
372,0,v*原因w,6
372,1,搞,1
372,0,空,1
372,0,空V,2
373,0,时间是a*n,6
373,2,最*之一,6
373,5,了..来,7
373,5,了.来,7
373,5,头,1
373,5,了来,1
373,0,像样儿,1
373,3,有毒,1
373,2,宣告,1
374,1,精心,1
374,2,不过,1
374,0,这n让[r+nt].的,4
374,0,早该,1
374,2,浬,1
374,0,浬,1
374,3,不过+,1
374,1,不过+,1
374,5,头,1
374,1,把,1
374,0,不过,1
374,4,同时,1
374,4,所以,1
374,4,然后,1
374,0,牛,1
375,2,连坐,1
375,0,安抚,1
375,1,刺激,1
375,1,安抚,1
375,1,感动,1
375,1,鼓励,1
375,1,迷惑,1
375,1,慰问,1
375,1,吸引,1
375,1,引诱,1
375,1,诱惑,1
375,1,开导,1
375,1,开解,1
375,0,开解,1
375,1,怂恿,1
375,1,感谢,1
375,1,祝福,1
375,1,气+n,2
375,0,是*的w,6
375,1,吓唬,1
375,1,宽慰,1
375,2,冽,1
375,1,吓+n,2
375,1,羡慕,1
375,1,勉励,1
375,1,感慨,1
375,1,自责,1
375,1,威慑,1
375,1,威胁,1
375,1,关切,1
375,1,发泄,1
375,1,激+n,2
375,1,激励,1
375,0,激将,1
375,0,默哀,1
375,1,忏悔,1
375,1,挑衅,1
375,1,[，+。+？+！]原因,4
375,2,[，+。+？+！]原因,4
375,3,[，+。+？+！]原因,4
375,3,[，+。+？+！]理由,4
375,1,[，+。+？+！]理由,4
375,2,[，+。+？+！]理由,4
375,0,[，+。+？+！]原因,4
375,0,[，+。+？+！]理由,4
375,0,v*理由w,6
375,0,云v,2
375,0,云n,2
375,0,n云,2
375,0,a死r了,2
375,3,a死r了,2
375,1,v*原因,6
375,1,v原因,2
377,0,是*的模样w,6
377,0,令人..,7
377,2,v原因,2
377,2,v*原因,6
377,0,m+起+n,2
377,3,v*原因,6
377,3,v原因,2
377,1,v理由,2
377,1,v*理由,6
377,2,v*理由,6
377,2,v理由,2
377,3,v理由,2
377,3,v*理由,6
377,0,v理由,2
377,0,v*理由,6
377,0,v*原因,6
377,0,v原因,2
377,1,p原因,2
377,1,p*原因,6
377,1,p*理由,6
377,1,p理由,2
377,2,p理由,2
377,2,p*理由,6
377,3,p*理由,6
377,3,p理由,2
377,3,p原因,2
377,3,p*原因,6
377,2,p*原因,6
377,2,p原因,2
377,0,p原因,2
377,0,p*原因,6
377,0,p*理由,6
377,0,p理由,2
377,0,没有.a,7
377,0,没有..a,7
377,0,没有...a,7
377,0,没有....a,7
377,0,没有.....a,7
377,1,m+天,2
377,0,时间是a,2
378,0,调换,1
378,0,掉换,1
378,1,掉换,1
378,2,掉换,1
378,3,掉换,1
378,5,掉换,1
378,0,..隐患+,7
378,0,难免不,1
378,1,触怒,1
378,1,打动,1
378,1,打搅,1
378,1,打扰,1
378,1,烦,1
378,1,烦扰,1
378,1,激怒,1
378,1,惹火,1
378,1,惹恼,1
378,0,惹怒,1
378,1,折磨,1
378,0,触怒,1
378,0,烦扰,1
378,0,惹火,1
378,0,惹恼,1
378,0,m+宗+n,2
378,1,V*柏树,6
378,1,V*桉树,6
378,1,V*伐树,6
378,1,V*建树,6
378,2,v*卓有建树,6
378,2,v*圣诞树,6
378,1,v*圣诞树,6
378,1,v*珊瑚树,6
378,1,v*摇钱树,6
378,1,v*树皮,6
378,1,v*树叶,6
378,1,v*树立,6
378,1,v*树敌,6
378,1,v*树碑立传,6
378,0,难免,1
378,0,挑衅,1
378,0,吸引,1
378,0,诱惑,1
378,0,宽慰,1
378,0,慰问,1
378,1,柏树*v,6
378,1,桉树*v,6
378,1,伐树*v,6
378,1,建树*v,6
378,1,圣诞树*v,6
378,1,摇钱树*v,6
378,1,树皮*v,6
378,1,树叶*v,6
378,1,树大招风*v,6
378,1,树立*v,6
378,1,树敌*v,6
378,1,树碑立传*v,6
378,0,时间N,2
378,0,a时间,2
379,0,各种,1
379,5,逃出来,1
379,5,救出来,1
379,5,买出来,1
379,5,奔出来,1
379,5,活出来,1
379,0,差点儿,1
379,5,保出来,1
379,5,赎出来,1
379,5,救命,1
379,5,买命,1
379,5,奔命,1
379,5,活命,1
379,5,保命,1
379,5,赎命,1
379,1,没^^了。,12
379,5,挣出来,1
379,5,脱出来,1
379,5,通通,1
379,5,折席,1
379,5,上桩,1
379,2,一开始,1
380,1,没,1
380,0,V不！,2
380,0,V不，,2
380,0,V不。,2
380,1,v着+n+v,2
380,2,v着+n+v,2
380,3,v着+n+v,2
380,2,没,1
380,1,没+d+v,2
380,1,没+a地+v,2
380,1,没+p+,2
380,0,阿姨,1
380,1,没+v+a,2
380,1,没+v+m,2
380,1,没++v得,2
380,1,没c,2
380,1,没+v+p,2
380,1,没+v+v,2
380,1,特别,1
380,1,没+v+n+v,2
380,1,没+v+r+v,2
380,2,特,1
380,0,中国,1
380,0,过去,1
380,0,度过,1
381,0,来临,1
381,0,到来,1
381,0,n上,2
381,1,想v就v,2
381,2,特+a,2
381,0,如何如何~,8
381,0,如何~,8
381,1,一朵*,6
381,0,粗,1
381,0,特a,2
381,1,拽n,2
381,2,偏偏,1
382,1,差点儿,1
382,1,要不,1
382,0,来到了,1
382,0,奔向,1
382,5,.眉.眼,7
382,0,段n,2
382,0,m段,2
382,3,这样,1
382,0,前,1
383,0,通不知,1
383,0,.干/v,3
383,0,搞/v,3
383,0,.做/v,3
383,0,一把n,2
383,0,一+a+q+n,2
383,0,大+n--一大,11
383,5,于是乎,1
383,2,于是,1
383,3,于是,1
383,5,于是,1
383,1,一+q+,2
383,1,一+株,1
383,2,奴,1
383,1,一朵n,2
383,1,一朵,1
383,0,把手,1
383,5,把手,1
383,1,请,1
383,0,一朵,1
383,0,a眉a眼,2
383,0,甜,1
383,1,酸--盐酸,11
383,5,化目,1
383,5,募化,1
383,1,刺激,1
384,1,明明,1
384,1,没V。,2
384,0,q,2
384,2,q,2
384,1,然后,1
384,2,然后,1
384,3,然后,1
384,5,然后,1
384,5,接着,1
384,3,接着,1
384,2,接着,1
384,1,接着,1
384,0,接着,1
384,0,后来,1
384,1,后来,1
384,2,后来,1
384,3,后来,1
384,5,后来,1
384,5,随后,1
384,3,随后,1
384,2,随后,1
384,1,随后,1
384,0,随后,1
384,0,随即,1
384,1,随即,1
384,2,随即,1
384,3,随即,1
384,5,随即,1
384,5,从而,1
384,3,从而,1
384,2,从而,1
384,1,从而,1
384,0,从而,1
384,0,跟着,1
384,1,跟着,1
384,2,跟着,1
384,3,跟着,1
384,5,跟着,1
384,5,继而,1
384,3,继而,1
384,2,继而,1
384,1,继而,1
384,0,继而,1
384,0,这才,1
384,1,这才,1
384,2,这才,1
384,3,这才,1
384,5,这才,1
384,5,最后,1
384,3,最后,1
384,2,最后,1
384,1,最后,1
384,0,最后,1
384,0,最终,1
384,1,最终,1
384,2,最终,1
384,3,最终,1
384,5,最终,1
384,5,终于,1
384,3,终于,1
384,2,终于,1
384,1,终于,1
384,0,终于,1
384,0,接下来,1
384,1,接下来,1
384,2,接下来,1
384,3,接下来,1
384,5,接下来,1
384,5,紧接着,1
384,3,紧接着,1
384,2,紧接着,1
384,1,紧接着,1
384,0,紧接着,1
384,0,首先,1
384,1,首先,1
384,2,首先,1
384,3,首先,1
384,5,首先,1
384,5,起先,1
384,3,起先,1
384,2,起先,1
384,1,起先,1
384,0,起先,1
384,0,起初,1
384,1,起初,1
384,2,起初,1
384,3,起初,1
384,5,起初,1
384,1,比*都,6
384,1,比*还,6
384,1,比*更,6
384,3,你好,1
384,2,比*更,6
384,2,比*都,6
384,2,比*还,6
384,2,比*更a,6
384,2,比*还a,6
384,2,比*都a,6
384,0,段n,2
384,5,不认为,1
384,5,认为不,1
384,0,段/q,3
384,0,节/q,3
384,5,认为^^不,12
384,1,没+V+N。,2
384,1,，但v,2
384,1,，但,1
384,1,，却,1
384,1,倒/d,3
384,2,中国道路,1
384,1,，倒要,1
384,1,，倒,1
384,2,习近平,1
384,2,中国特色社会主义道路,1
385,0,m抽,2
385,2,m抽,2
385,2,抽纸,1
385,0,一提,1
385,0,检察--检察人员,11
385,0,一万个v,2
385,0,一万个a,2
385,0,一千个a,2
385,0,一千个v,2
385,0,一百个v,2
385,0,一百个a,2
385,0,一百二十个a,2
385,0,一百二十个v,2
385,0,放着n不,2
385,1,放着n不,2
385,2,放着n不,2
385,3,放着n不,2
385,1,没+ad+v,2
386,1,务必,1
386,1,必须,1
386,1,一定,1
386,1,必定,1
386,0,../n党,3
386,0,../v党,3
386,0,../a党,3
386,0,../n客,3
386,0,猝然,1
386,0,应该,1
386,0,骤然,1
386,0,猛然,1
386,0,忽然,1
386,0,蓦然,1
386,3,挺a的n,2
386,0,n里的n,2
387,0,v+鼓,2
387,1,盯,1
387,0,n,2
387,0,就凭,1
387,5,就凭,1
387,5,仅凭,1
387,2,大+N,2
387,2,吃n,2
387,0,红,1
387,0,m+个人+v+m+q,2
387,1,m+个人+v+m+q,2
387,2,m+个人+v+m+q,2
387,3,m+个人+v+m+q,2
387,3,那倒是,1
387,0,天才,1
387,3,我不是,1
388,2,弄--弄[1+2+3+4+5+6+7+8+9],11
388,0,参观,1
390,0,n干扰,2
390,0,结,1
390,0,不.得,7
390,0,.不得,7
390,2,极为,1
391,1,极为,1
391,0,v了m的,2
391,0,v了m年的n,2
391,0,v了m月的n,2
391,0,v了m小时的n,2
391,0,v了m天的n,2
391,0,v了m星期的n,2
391,0,v了m分钟的n,2
391,0,v了m秒的n,2
391,0,v了m周的n,2
391,0,v了m辈子的n,2
391,0,v了m日的n,2
391,0,n之v,2
391,4,极为,1
391,0,极为,1
391,0,m掬,2
391,2,m抔,2
391,2,m掬,2
391,2,m听,2
391,2,m罐,2
391,0,m听可乐,2
391,0,m罐可乐,2
392,0,翻番,1
392,2,翻番,1
392,2,太,1
392,2,英国文学,1
392,0,帅气的n,2
392,0,可爱的n,2
392,2,m沓,2
392,4,特别,1
392,0,特别,1
393,0,..控,7
393,0,改起来,1
393,0,切起来,1
393,0,卖起来,1
393,0,读起来,1
393,0,玩起来,1
393,0,写起来,1
393,1,说不定,1
393,0,说不定,1
393,0,不一定,1
393,0,不见得,1
393,0,没准,1
393,0,可爱的n,2
393,0,盎司,1
393,5,觉不得,1
393,1,极其的,1
393,1,稍微的,1
393,1,稍微地,1
393,1,稍稍地,1
393,1,稍稍的,1
394,1,特别地,1
394,1,越发地,1
394,1,越发的,1
394,0,m听,2
394,2,m听,2
394,0,节/q,3
394,1,原则,1
394,2,m罐,2
394,0,注意/v,3
394,0,把,1
394,1,多v了n,2
395,0,一罐可乐,1
395,0,一听可乐,1
395,0,母亲,1
395,0,m扎,2
395,2,m扎,2
395,0,八,1
395,2,扎啤,1
395,0,《n和n》,2
395,0,m季--季度,11
395,2,m季--季度,11
396,0,可能,1
396,5,好家伙,1
396,3,好家伙,1
396,2,好家伙,1
396,1,作风,1
396,0,刺激,1
397,0,m注--注意,11
397,2,m注--注意,11
397,0,作风,1
397,0,w有一q,2
397,0,w有两q,2
397,0,w有三q,2
397,0,w一q,2
397,1,w一q,2
397,1,w两q,2
397,1,w三q,2
397,1,w有一q,2
397,0,w十个,2
397,0,w九个,2
397,0,w八个,2
397,0,w七个,2
397,0,w六个,2
397,0,w五个,2
397,0,w四个,2
397,0,w十q,2
397,1,作风,1
397,0,白云苍狗,1
397,0,白衣苍狗,1
397,0,m抽,2
397,0,m户,2
397,0,m户--一户,11
397,2,m例,2
397,0,m票人,2
397,0,m棚,2
397,1,着呢,1
397,2,起来,1
397,3,吃,1
397,2,澳门^^葡,12
397,0,m档,2
397,2,m档,2
398,3,总v吧,2
398,3,总*吧,6
398,3,总v嘛,2
398,3,总..吧,7
398,3,总..嘛,7
398,3,总....................y,7
398,3,好家伙,1
398,0,q品种,2
398,3,总.....y,7
398,0,市场,1
398,2,恐将,1
398,1,恐将,1
398,0,恐将,1
398,2,恐是,1
398,1,恐是,1
398,0,恐是,1
398,1,好家伙,1
398,4,好家伙,1
399,0,掌握,1
399,0,把握,1
399,0,由于*的原因,6
399,0,有的看,1
400,0,把握,1
400,0,掌握,1
400,2,用户m户,2
400,2,企业m户,2
400,2,企业m家,2
400,0,一票,1
400,2,m手,2
400,0,v情况,2
400,0,m手--一下手,11
400,0,情况v,2
400,0,a情况,2
400,0,情况a,2
400,0,n情况,2
400,0,情况n,2
400,0,m情况,2
400,0,q情况,2
400,0,p情况,2
400,0,r情况,2
400,5,来,1
400,1,v多了n,2
400,2,v多了n,2
400,3,v多了n,2
400,2,m通--多数通,11
401,0,m通--全部通,11
401,0,一n,2
401,0,打死,1
401,2,通电话,1
401,2,m线,2
401,0,与否,1
401,1,情况,1
402,0,对,1
402,0,跑步跑了,1
402,0,m线,2
402,0,m只股,2
402,2,m只股,2
402,0,m支股,2
402,2,m支股,2
402,1,死了,1
402,1,糟了,1
402,3,黑人,1
402,0,q程度,2
402,0,m程度,2
402,0,飞乐音响,1
402,0,上海真空电子,1
402,1,不*不*,6
402,1,不*不,6
402,4,，来，,1
402,0,就地+../v,3
403,4,狗日的,1
403,0,来着,1
403,1,来着,1
403,2,来着,1
403,5,来着,1
403,0,过+来着,1
403,0,年*来着,6
403,1,年*来着,6
403,2,年*来着,6
403,1,除了*，也,6
403,1,本来*来着,6
403,0,本来*来着,6
403,5,原*来着,6
403,1,一直*来着,6
403,2,一直*来着,6
403,4,一直*来着,6
403,3,一直*来着,6
403,0,一直*来着,6
403,5,曾派,1
403,1,V过了,2
403,2,V过了,2
403,0,V过了,2
403,2,m例--一些例,11
403,5,来,1
403,0,V着,2
403,2,还n呢,2
403,1,还n呢,2
403,3,还n呢,2
403,0,[f+ns]v着[m+n],4
403,5,何曾*来,6
404,0,s+v着+[m+q+n],4
404,3,n一q,2
404,2,安慰,1
404,3,我知道,1
404,1,安慰,1
404,0,m情形,2
404,0,q情形,2
404,0,v情形,2
404,0,情形v,2
404,0,a情形,2
404,0,情形a,2
404,0,n情形,2
404,0,情形n,2
404,0,p情形,2
404,0,r情形,2
404,1,劝慰,1
404,0,v情景,2
404,0,情景v,2
404,0,a情景,2
404,0,情景a,2
404,0,n情景,2
404,0,情景n,2
404,0,m情景,2
404,0,q情景,2
404,0,p情景,2
404,0,r情景,2
404,0,s+v着,2
404,2,m载,2
404,0,m载,2
404,0,挺a[的+一+q+]*n,4
404,2,透支,1
404,2,下课,1
404,2,锁定,1
404,2,曝光,1
404,1,一V一V,2
404,2,给力,1
404,2,一V一V,2
404,3,一V一V,2
404,0,一V一V,2
404,2,纠结,1
404,2,不Vg,2
404,1,不Vg,2
404,0,不Vg,2
404,3,不Vg,2
404,3,不Ag,2
404,2,不Ag,2
404,1,不Ag,2
404,0,不Ag,2
404,0,不Dg,2
404,1,不Dg,2
404,2,不Dg,2
404,3,不Dg,2
404,0,不Ng,2
404,1,不Ng,2
404,2,不Ng,2
404,3,不Ng,2
404,0,不p,2
404,1,不p,2
404,2,不p,2
404,0,不f,2
404,1,不f,2
404,2,不f,2
404,0,一v一个,2
404,0,一v一个--统一,11
405,2,下课,1
405,0,你要知道，,1
405,2,除了*，也,6
405,0,我想说的是,1
405,3,我想说的是,1
405,0,n方面,2
405,0,了一下,1
405,0,n文化,2
405,0,n时候,2
405,0,大[a+v]大[a+v],4
405,0,n决定,2
405,0,n政治,2
405,0,n认识,2
405,0,n活动,2
405,0,a爆了,2
405,0,a毙了,2
405,0,a呆了,2
405,0,a疯了,2
405,0,a傻了,2
405,0,a惨了,2
405,0,a哭了,2
405,0,a炸了,2
405,0,a翻了,2
405,0,特征,1
405,0,特色,1
405,0,特点,1
405,2,m抽,2
405,0,m提n,2
405,2,m提n,2
405,0,v思想,2
405,0,m拨子,2
405,1,为,1
405,0,神兽,1
405,2,全然,1
405,1,因为,1
405,2,因为,1
405,0,很a,2
405,0,很n,2
405,3,很V,2
405,3,很ad,2
405,3,老ad,2
405,3,老a,2
405,3,老v,2
405,0,老v,2
405,0,老n,2
405,0,引起,1
405,0,引起n,2
406,1,为,1
406,2,为,1
406,1,为n,2
406,2,为n,2
406,1,为v,2
406,2,为v,2
406,2,为a,2
406,1,为a,2
406,0,v[下去+出来+上来+进去],4
406,0,打./v,3
406,0,v不着,2
406,0,v不到,2
406,0,有一种n叫n,2
406,1,存在,1
406,2,存在,1
406,3,存在,1
406,0,V了一会儿,2
406,0,V了一点,2
406,1,并,1
406,0,别拿n不当n,2
407,0,像a一般,2
407,0,如a一般,2
407,0,和蔼,1
407,0,V不动,2
407,1,V不动,2
407,0,到+n+v,2
407,1,全然,1
407,0,传染病,1
407,2,除了*，也,6
407,0,n着呢,2
407,0,种子--n种子,11
408,0,很+../n,3
408,0,转身,1
408,0,n毕竟是n,2
408,0,像*一样,6
408,2,注意,1
408,1,光--v光,11
408,1,光/d,3
409,1,v*病房,6
409,1,v*蚕房,6
409,1,v*泵房,6
409,1,v*心房,6
409,1,v*号房,6
409,1,v*牢房,6
409,0,n一样的n,2
409,5,愿见,1
409,5,见听,1
409,5,见爱,1
409,0,情况,1
409,5,见亲,1
409,5,见赏,1
409,5,见攻,1
409,5,见背,1
409,5,见还,1
409,5,见保,1
409,5,见屠,1
409,5,见疑,1
409,5,见逐,1
409,5,见笑,1
409,5,见弃,1
409,5,见拒,1
409,5,见恕,1
409,5,见怜,1
409,5,见舍,1
409,5,见教,1
409,5,见告,1
409,5,见济,1
409,5,见敬,1
409,5,见信,1
409,5,见许,1
409,5,见斥,1
409,5,见伐,1
409,5,见戮,1
409,5,见诛,1
409,5,见欺,1
409,5,见擒,1
409,0,蒲式耳,1
409,0,m蒲式耳,2
410,2,一q一个a,2
410,0,一q一个,2
410,0,种情况,1
410,1,死了,1
411,0,尽显,1
411,0,m开纸,2
411,0,m开本,2
411,2,m开本,2
411,2,m开纸,2
411,2,m开--一开,11
411,0,澡*洗,6
411,0,忙*帮,6
411,0,情形,1
411,0,n状况,2
411,0,不能更,1
412,0,v时间,2
412,0,建设,1
412,0,水,1
412,0,被称为,1
412,2,答卷,1
412,0,见*面,6
412,0,整齐,1
412,1,齐整,1
412,1,整齐,1
413,2,很多人说,1
413,0,一q一个--有一,11
414,0,s+v着+,2
414,0,n+v着+,2
414,0,v局限,2
414,0,局限v,2
414,0,a局限,2
414,0,局限a,2
414,0,n局限,2
414,0,局限n,2
414,0,m局限,2
414,0,q局限,2
414,0,p局限,2
414,0,r局限,2
414,0,比*还要a,6
414,1,有人说,1
414,1,人家说,1
414,0,菜,1
414,0,的菜,1
414,0,是我的菜,1
414,0,不是我的菜,1
414,0,做的菜,1
414,0,买的菜,1
414,2,有人说,1
414,2,。有人说，,1
414,0,比*更a,6
414,0,[v+a]成[n+a+w],4
414,0,n[v+a]得n.,4
414,0,v调查,2
414,0,调查v,2
414,0,a调查,2
414,0,调查a,2
414,0,n调查,2
414,0,调查n,2
414,0,m调查,2
414,0,q调查,2
414,0,p调查,2
414,0,r调查,2
414,0,调查,1
414,0,分析,1
414,0,v起@来,9
414,0,局限,1
414,2,意识形态,1
414,0,r的n+V得a，,2
414,0,n的n+V得a，,2
414,0,a,2
414,0,越*越,6
415,0,大约,1
415,0,检查,1
415,0,赶紧。,1
415,0,赶快。,1
415,0,，必须。,1
415,0,必须。,1
415,0,公然。,1
415,0,共同。,1
415,0,故意。,1
415,0,怪不得。,1
415,2,尽显,1
415,0,./v成*一样,3
415,0,怎么比得上,1
415,0,a过n,2
415,0,a得跟*,6
415,0,n分析,2
415,0,分析n,2
415,0,v+分析,2
415,0,分析v,2
415,0,a分析,2
415,0,分析a,2
415,0,m分析,2
415,0,q分析,2
415,0,p分析,2
415,0,r分析,2
415,0,a得跟*差不多,6
415,0,造成N.,7
416,0,n检查,2
416,0,检查n,2
416,0,v检查,2
416,1,再[adj+v+n]也,4
416,0,检查v,2
416,0,a检查,2
416,0,检查a,2
416,0,m检查,2
416,0,q检查,2
416,0,p检查,2
416,0,r检查,2
416,1,再@也,9
416,5,担心,1
416,5,恐怕,1
416,5,恐将,1
416,5,恐是,1
416,5,怕是,1
416,5,怕不是,1
416,5,生怕,1
416,5,只怕,1
416,0,v局限,2
416,0,局限v,2
416,0,局限a,2
416,1,再v也,2
416,0,就,1
416,0,只,1
416,1,再a也,2
416,2,法律,1
416,0,或者,1
417,0,v手段,2
417,0,手段v,2
417,0,a手段,2
417,0,手段a,2
417,0,n手段,2
417,0,手段n,2
417,0,m手段,2
417,0,q手段,2
417,0,p手段,2
417,0,r手段,2
417,0,小跑,1
417,0,小吃,1
417,0,小打,1
417,0,小抄,1
417,0,小说,1
417,0,小白,1
417,0,小淘气,1
417,0,小糊涂,1
417,0,小美好,1
417,0,小清新,1
417,5,小吃,1
417,5,喫,1
417,0,充分,1
417,0,充分v,2
417,0,充分的,1
417,0,1,1
417,0,情况,1
418,0,../v人,3
418,0,n人,2
418,5,你这就,1
420,0,v你的,2
421,0,不,1
421,0,没,1
421,0,别,1
421,0,别^^否定,12
421,0,不要^^否定,12
421,0,不必,1
421,0,不是,1
421,1,不是不,1
421,0,不是不,1
421,2,不是不,1
421,2,不是非,1
421,0,不是非,1
421,0,非^^否定,12
421,1,全然,1
421,1,不太,1
421,1,从来,1
421,0,曝光,1
421,1,曝光,1
421,2,曝光,1
421,3,曝光,1
421,4,曝光,1
421,5,曝光,1
421,1,宵夜,1
421,5,宵夜,1
422,1,来来来,1
422,0,产生n.,7
422,0,n的差异,2
422,0,v情绪,2
422,0,情绪v,2
422,0,a情绪,2
422,0,情绪a,2
422,0,n情绪,2
422,0,情绪n,2
422,0,m情绪,2
422,0,q情绪,2
422,0,p情绪,2
422,0,r情绪,2
423,0,口味,1
423,0,a口味,2
423,0,的口味,1
423,0,n口味,2
423,0,v口味,2
423,0,v感情,2
423,0,口味--[n a 的 v]口味,11
423,0,感情v,2
423,0,a感情,2
423,0,感情a,2
423,0,n感情,2
423,0,感情n,2
423,0,m感情,2
423,0,q感情,2
423,0,p感情,2
423,0,r感情,2
423,1,的,1
423,1,。,1
423,1,，,1
424,5,红眼,1
424,0,重口味,1
424,0,总v,2
424,2,你还别说,1
424,1,你还别说,1
424,0,你还别说,1
424,4,你还别说,1
424,3,你还别说,1
424,0,也不说V,2
424,3,也不说V,2
424,0,又不说V,2
424,3,又不说V,2
424,0,都不说V,2
424,3,都不说V,2
424,0,n——,2
424,0,情绪,1
424,0,风味,1
424,0,严厉,1
424,0,严格,1
424,3,n精,2
424,0,只就,1
424,3,v精,2
424,3,a精,2
424,2,./n精,3
424,1,./n精,3
425,1,v精,2
425,1,a精,2
425,0,建设,1
425,1,矮墩墩--矮墩墩的,11
425,1,白皑皑--白皑皑的,11
425,1,白花花--白花花的,11
425,5,谓之,1
425,1,水汪汪--水汪汪的,11
425,0,你还别说,1
425,0,~风味,8
425,0,~的风味,8
425,0,v风味,2
425,0,风味~,8
425,0,~的口味,8
425,0,a口味,2
425,0,[a+n+ns+q+s+v]口味,4
425,0,[a+n+ns+q+s+v+的]口味,4
425,0,[a+n+ns+q+s+v+的]风味,4
425,0,风味[a+n+ns+q+s+v+的],4
425,0,口味[a+n+ns+q+s+v+的],4
425,0,牛,1
425,0,b风味,2
425,0,a风味,2
425,0,n风味,2
425,0,ns风味,2
425,0,q风味,2
425,0,s风味,2
425,0,@风味,9
425,0,风味@,9
425,0,口味@,9
425,0,@口味,9
425,0,ns+风味,2
425,0,r风味,2
425,0,k风味,2
425,0,nz风味,2
425,0,f风味,2
425,0,t风味,2
425,0,风味+a,2
425,0,风味z,2
425,0,风味Ng,2
425,0,风味i,2
425,0,a+口味,2
425,0,r口味,2
425,0,q口味,2
425,0,vn口味,2
425,0,b口味,2
425,0,ns+口味,2
425,0,nz口味,2
425,0,s口味,2
425,0,口味a,2
425,0,口味+vn,2
425,0,口味+z,2
